filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
Box_2_Acidic_084_6_2719.jpg,1159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_084_6_2719.jpg,1159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":84,""cy"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_2_3169.jpg,1376,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_2_3169.jpg,1376,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":91,""cy"":21}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_2_3172.jpg,1338,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_2_3172.jpg,1338,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":99,""cy"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_3_3189.jpg,1569,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":15}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_3_3189.jpg,1569,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":142,""cy"":11}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_6_3224.jpg,1306,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":10}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_6_3224.jpg,1306,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":94,""cy"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_6_3225.jpg,1164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":15}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_6_3225.jpg,1164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":72,""cy"":13}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_6_3233.jpg,1232,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":8}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_086_6_3233.jpg,1232,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":90,""cy"":15}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_088_1_3236.jpg,1055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":0,""cy"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_088_1_3236.jpg,1055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":58,""cy"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_088_2_3255.jpg,1169,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_088_2_3255.jpg,1169,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":74,""cy"":13}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_090_2_2958.jpg,924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":11}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_090_2_2958.jpg,924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":42,""cy"":15}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_090_3_2974.jpg,1362,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_090_3_2974.jpg,1362,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":115,""cy"":21}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_094_1_3086.jpg,1053,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":12}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_094_1_3086.jpg,1053,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":59,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_096_4_3358.jpg,1110,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":0,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_096_4_3358.jpg,1110,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":62,""cy"":13}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_100_4_3524.jpg,1340,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":27}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_100_4_3524.jpg,1340,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":98,""cy"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_002_1_4232.jpg,1219,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_002_1_4232.jpg,1219,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":64,""cy"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_002_3_4248.jpg,1040,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":12}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_002_3_4248.jpg,1040,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":63,""cy"":11}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_5_3937.jpg,1223,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_5_3937.jpg,1223,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":79,""cy"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_5_3941.jpg,1270,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_5_3941.jpg,1270,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":84,""cy"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_084_3_2679.jpg,1163,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":8}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_084_3_2679.jpg,1163,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":66,""cy"":21}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_090_5_2991.jpg,1128,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_090_5_2991.jpg,1128,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":64,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_094_5_3136.jpg,1192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_094_5_3136.jpg,1192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":72,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_100_1_3501.jpg,1042,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_100_1_3501.jpg,1042,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":63,""cy"":22}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_100_5_3544.jpg,1230,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_2_Acidic_100_5_3544.jpg,1230,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":74,""cy"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_002_1_4230.jpg,1380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_002_1_4230.jpg,1380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":90,""cy"":23}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_004_3_4316.jpg,1097,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":0,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_004_3_4316.jpg,1097,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":57,""cy"":21}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_004_5_4339.jpg,1344,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":4,""cy"":12}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_004_5_4339.jpg,1344,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":91,""cy"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_004_5_4341.jpg,940,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":11}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_004_5_4341.jpg,940,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":46,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_006_1_4671.jpg,1152,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_006_1_4671.jpg,1152,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":66,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_006_2_4683.jpg,1188,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_006_2_4683.jpg,1188,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":65,""cy"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_006_6_4722.jpg,1189,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":3,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_006_6_4722.jpg,1189,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":66,""cy"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_008_1_4360.jpg,1259,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":3,""cy"":21}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_008_1_4360.jpg,1259,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":77,""cy"":15}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_008_1_4365.jpg,1320,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":22}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_008_1_4365.jpg,1320,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":78,""cy"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_008_2_4376.jpg,1475,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":22}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_008_2_4376.jpg,1475,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":109,""cy"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_008_2_4382.jpg,1156,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":13}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_008_2_4382.jpg,1156,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":82,""cy"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_008_4_4406.jpg,1086,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":0,""cy"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_008_4_4406.jpg,1086,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":68,""cy"":15}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_010_5_4769.jpg,1365,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":22}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_010_5_4769.jpg,1365,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":72,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_1_3884.jpg,1124,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_1_3884.jpg,1124,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":60,""cy"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_2_3893.jpg,1115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_2_3893.jpg,1115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":66,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_3_3911.jpg,1341,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":21}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_3_3911.jpg,1341,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":100,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_3_3915.jpg,1299,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_3_3915.jpg,1299,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":87,""cy"":15}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_4_3925.jpg,1136,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_4_3925.jpg,1136,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":67,""cy"":12}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_4_3927.jpg,1088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":15}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_4_3927.jpg,1088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":50,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_4_3930.jpg,1083,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":14}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_4_3930.jpg,1083,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":67,""cy"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_5_3935.jpg,1116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_5_3935.jpg,1116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":60,""cy"":20}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_6_3953.jpg,1414,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":2,""cy"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_014_6_3953.jpg,1414,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":94,""cy"":21}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_016_1_4516.jpg,1192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":13}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_016_1_4516.jpg,1192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":64,""cy"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_016_1_4524.jpg,1149,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":3,""cy"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_016_1_4524.jpg,1149,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":78,""cy"":15}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_016_3_4540.jpg,1099,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":16}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_016_3_4540.jpg,1099,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":58,""cy"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_016_5_4569.jpg,967,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":1,""cy"":10}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_016_5_4569.jpg,967,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""point"",""cx"":49,""cy"":19}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Box_3_Acidic_016_6_4574.jpg,1356,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""point"",""cx"":4,""cy"":17}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
